block_idx,correct_rejection,design_id,design_name,false_alarm,hit,is_correct,is_target,isi_duration,letter,miss,mode,n_level,n_level_label,n_trials_in_block,participant,responded,rest_duration,rt,run_type,session,stim_duration,stim_onset,task_time,trial_idx,trigger_time,wall_timestamp,zero_back_target
4,0,1,0 vs 2-back (standard ~8min),0,0,0,1,2.0,V,1,pc,2,2-back,25,vds,0,12.0,-1,base,01,0.5,388.8935,391.4263,17,2026-03-17_17:11:39.067225,17:18:10.493325,
4,0,1,0 vs 2-back (standard ~8min),0,0,0,1,2.0,M,1,pc,2,2-back,25,vds,0,12.0,-1,base,01,0.5,391.443,393.9598,18,2026-03-17_17:11:39.067225,17:18:13.026868,
4,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,N,0,pc,2,2-back,25,vds,0,12.0,-1,base,01,0.5,393.9765,396.5099,19,2026-03-17_17:11:39.067225,17:18:15.576992,
4,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,H,0,pc,2,2-back,25,vds,0,12.0,-1,base,01,0.5,396.5267,399.0603,20,2026-03-17_17:11:39.067225,17:18:18.127374,
4,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,K,0,pc,2,2-back,25,vds,0,12.0,-1,base,01,0.5,399.077,401.6269,21,2026-03-17_17:11:39.067225,17:18:20.694003,
4,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,G,0,pc,2,2-back,25,vds,0,12.0,-1,base,01,0.5,401.6437,404.1771,22,2026-03-17_17:11:39.067225,17:18:23.244114,
4,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,V,0,pc,2,2-back,25,vds,0,12.0,-1,base,01,0.5,404.1939,406.7274,23,2026-03-17_17:11:39.067225,17:18:25.794486,
4,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,W,0,pc,2,2-back,25,vds,0,12.0,-1,base,01,0.5,406.7461,409.2943,24,2026-03-17_17:11:39.067225,17:18:28.361317,
5,0,1,0 vs 2-back (standard ~8min),0,0,0,1,2.0,M,1,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,427.3822,429.9288,0,2026-03-17_17:11:39.067225,17:18:48.995867,M
5,0,1,0 vs 2-back (standard ~8min),0,0,0,1,2.0,M,1,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,429.9462,432.479,1,2026-03-17_17:11:39.067225,17:18:51.546048,M
5,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,P,0,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,432.4964,435.0291,2,2026-03-17_17:11:39.067225,17:18:54.096137,M
5,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,D,0,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,435.0472,437.5804,3,2026-03-17_17:11:39.067225,17:18:56.647413,M
5,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,G,0,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,437.5971,440.1468,4,2026-03-17_17:11:39.067225,17:18:59.213836,M
5,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,L,0,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,440.1637,442.6963,5,2026-03-17_17:11:39.067225,17:19:01.763354,M
5,0,1,0 vs 2-back (standard ~8min),0,0,0,1,2.0,M,1,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,442.7132,445.2464,6,2026-03-17_17:11:39.067225,17:19:04.313428,M
5,0,1,0 vs 2-back (standard ~8min),0,0,0,1,2.0,M,1,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,445.2637,447.7966,7,2026-03-17_17:11:39.067225,17:19:06.863645,M
5,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,H,0,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,447.814,450.3468,8,2026-03-17_17:11:39.067225,17:19:09.413883,M
5,0,1,0 vs 2-back (standard ~8min),0,0,0,1,2.0,M,1,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,450.3642,452.897,9,2026-03-17_17:11:39.067225,17:19:11.964051,M
5,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,F,0,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,452.9141,455.4478,10,2026-03-17_17:11:39.067225,17:19:14.514884,M
5,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,S,0,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,455.464,457.9814,11,2026-03-17_17:11:39.067225,17:19:17.048445,M
5,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,J,0,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,457.9984,460.5308,12,2026-03-17_17:11:39.067225,17:19:19.597811,M
5,0,1,0 vs 2-back (standard ~8min),0,0,0,1,2.0,M,1,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,460.5475,463.081,13,2026-03-17_17:11:39.067225,17:19:22.148016,M
5,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,V,0,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,463.0986,465.6319,14,2026-03-17_17:11:39.067225,17:19:24.698985,M
5,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,D,0,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,465.6494,468.1821,15,2026-03-17_17:11:39.067225,17:19:27.249111,M
5,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,B,0,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,468.198,470.7314,16,2026-03-17_17:11:39.067225,17:19:29.798507,M
5,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,H,0,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,470.7489,473.2817,17,2026-03-17_17:11:39.067225,17:19:32.348709,M
5,0,1,0 vs 2-back (standard ~8min),0,0,0,1,2.0,M,1,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,473.2983,475.833,18,2026-03-17_17:11:39.067225,17:19:34.900048,M
5,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,L,0,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,475.8495,478.382,19,2026-03-17_17:11:39.067225,17:19:37.449051,M
5,0,1,0 vs 2-back (standard ~8min),0,0,0,1,2.0,M,1,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,478.3987,480.9329,20,2026-03-17_17:11:39.067225,17:19:39.999913,M
5,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,B,0,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,480.9489,483.4823,21,2026-03-17_17:11:39.067225,17:19:42.549344,M
5,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,J,0,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,483.4996,486.0334,22,2026-03-17_17:11:39.067225,17:19:45.100483,M
5,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,T,0,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,486.0502,488.5834,23,2026-03-17_17:11:39.067225,17:19:47.650418,M
5,1,1,0 vs 2-back (standard ~8min),0,0,1,0,2.0,W,0,pc,0,0-back,25,vds,0,12.0,-1,base,01,0.5,488.6,491.1335,24,2026-03-17_17:11:39.067225,17:19:50.200569,M
